time_period,value,anomaly,upper_value,lower_value,key1,feedback_flag
4/13/22,2361626.78,0,2566198.01,519521.25,California,TRUE
4/14/22,1431640.91,0,2569257.44,522580.67,California,TRUE
4/15/22,1536754.88,0,2583150.04,536473.28,California,TRUE
4/16/22,1319781.33,0,2758612.53,711935.77,California,TRUE
4/17/22,830818.27,0,2667214.99,620538.23,California,TRUE
4/18/22,1697464.55,0,2636426.8,589750.03,California,TRUE
4/19/22,3112437.69,1,2607204.27,560527.51,California,TRUE
4/20/22,1550561.57,0,2726159.14,679482.37,California,TRUE
4/21/22,1070881.81,0,2792324.81,745648.05,California,TRUE
4/22/22,2000265.49,0,2751867.17,705190.4,California,TRUE
4/23/22,1717865.9,0,2511162.88,464486.12,California,TRUE
4/24/22,957621.3,0,2463257.59,416580.83,California,TRUE
4/25/22,1475783.6,0,2497492.04,450815.28,California,TRUE
4/26/22,1785397.2,0,2460217.3,413540.54,California,TRUE
4/27/22,1043942.12,0,2553597.14,506920.38,California,TRUE
4/28/22,1165281.21,0,2740500,693823.23,California,TRUE
4/29/22,2407410.59,0,2709886.07,663209.3,California,TRUE
4/30/22,1936925.3,0,2544532.12,497855.35,California,TRUE
5/1/22,1929584.61,0,2749215.46,702538.7,California,TRUE
5/2/22,1323008.63,0,2845031.38,798354.61,California,TRUE
5/3/22,985809.05,0,2625128.33,578451.56,California,TRUE
5/4/22,2305443.1,0,2625809.21,579132.44,California,TRUE
5/5/22,1690750.88,0,2509718.34,463041.57,California,TRUE
5/6/22,1536157.51,0,2499709.19,453032.43,California,TRUE
5/7/22,1507091.97,0,2443875.19,397198.42,California,TRUE
5/8/22,780591.85,0,2289131.57,242454.8,California,TRUE
5/9/22,1314467.16,0,2307947.46,261270.69,California,TRUE
5/10/22,952860.53,0,2245245.23,198568.46,California,TRUE
5/11/22,1050955.32,0,2562664.18,515987.41,California,TRUE
5/12/22,1677220.4,0,2917771.45,871094.69,California,TRUE
5/13/22,1765310.16,0,2877291.4,830614.64,California,TRUE
5/14/22,3294425.14,1,2834669.31,787992.55,California,TRUE
5/15/22,2929986.09,1,2821429.12,774752.35,California,TRUE
5/16/22,1092629.35,0,2714479.74,667802.98,California,TRUE
5/17/22,1012395.41,0,2607521.77,560845,California,TRUE
5/18/22,786991.53,0,2525230.41,478553.65,California,TRUE
5/19/22,783333.04,0,2274952.37,228275.6,California,TRUE
5/20/22,1684672.62,0,2585254.21,538577.44,California,TRUE
5/21/22,2283786.17,0,2673193.65,626516.88,California,TRUE
5/22/22,841683.08,0,2768656.44,721979.67,California,TRUE
5/23/22,3326264.78,1,2784950.12,738273.36,California,TRUE
5/24/22,1985861.01,0,2646411.63,599734.87,California,TRUE
5/25/22,1283948.62,0,2573182.14,526505.38,California,TRUE
5/26/22,752147.1,0,2710275.95,663599.19,California,TRUE
5/27/22,1382971.46,0,2592693.97,546017.2,California,TRUE
5/28/22,1336580.27,0,2456196.81,409520.05,California,TRUE
5/29/22,1464983.07,0,2564897.61,518220.84,California,TRUE
5/30/22,2564713.4,0,2712535.8,665859.04,California,TRUE
5/31/22,1388270.44,0,2713695.05,667018.28,California,TRUE
6/1/22,1873571.76,0,2729360.34,682683.57,California,TRUE
6/2/22,1640372.75,0,2811525.94,764849.18,California,TRUE
6/3/22,2059154.44,0,2735966.07,689289.31,California,TRUE
6/4/22,1011637.83,0,2708358.55,661681.79,California,TRUE
6/5/22,1703785.61,0,2701532.41,654855.65,California,TRUE
6/6/22,2097316.85,0,2648992.38,602315.62,California,TRUE
6/7/22,1552907.31,0,2554409.69,507732.92,California,TRUE
6/8/22,1654506.35,0,2636230.14,589553.37,California,TRUE
6/9/22,1127350.83,0,2633704.38,587027.61,California,TRUE
6/10/22,2065143.82,0,2473371.95,426695.18,California,TRUE
6/11/22,1149781.51,0,2439541.89,392865.12,California,TRUE
6/12/22,1349748.6,0,2475446.37,428769.61,California,TRUE
6/13/22,1036512.37,0,2641094.68,594417.92,California,TRUE
6/14/22,1673986.41,0,2548334.56,501657.8,California,TRUE
6/15/22,1734555.34,0,2653614.73,606937.96,California,TRUE
6/16/22,2141647.27,0,2950825.29,904148.53,California,TRUE
6/17/22,2083891.24,0,2988376.05,941699.29,California,TRUE
6/18/22,1452143.16,0,2838141.35,791464.59,California,TRUE
6/19/22,3093865.88,1,2884113.46,837436.69,California,TRUE
6/20/22,1360890.25,0,2910258.4,863581.63,California,TRUE
6/21/22,980233.02,0,2728840.19,682163.42,California,TRUE
6/22/22,1885077.64,0,2766452.01,719775.25,California,TRUE
6/23/22,2179420.13,0,2626982.34,580305.57,California,TRUE
6/24/22,1482032.02,0,2670457.81,623781.04,California,TRUE
6/25/22,1280826.46,0,2632299.55,585622.79,California,TRUE
6/26/22,1781221.48,0,2569294.15,522617.38,California,TRUE
6/27/22,1726741.06,0,2646468.02,599791.25,California,TRUE
6/28/22,1071014.77,0,2576299.73,529622.97,California,TRUE
6/29/22,1272757.39,0,2649624.3,602947.53,California,TRUE
6/30/22,2574395.49,0,2820860.97,774184.2,California,TRUE
7/1/22,1658922.28,0,2782553.95,735877.18,California,TRUE
7/2/22,1359498.92,0,2776071.92,729395.16,California,TRUE
7/3/22,2643521.5,0,2823887.11,777210.35,California,TRUE
7/4/22,1520114.44,0,2705076.63,658399.86,California,TRUE
7/5/22,1383530.11,0,2722888.5,676211.74,California,TRUE
7/6/22,1436181.32,0,2692208.77,645532,California,TRUE
7/7/22,1597480.37,0,2561846.98,515170.21,California,TRUE
7/8/22,2451673.67,0,2483450.85,436774.08,California,TRUE
7/9/22,710141.29,0,2474487.61,427810.85,California,TRUE
7/10/22,1394632.27,0,2436243.08,389566.31,California,TRUE
7/11/22,1032864.08,0,2619995.13,573318.37,California,TRUE
7/12/22,1678676.96,0,2355195.53,308518.77,California,TRUE
7/13/22,997187.17,0,2582770.58,536093.82,California,TRUE
7/14/22,2738503.02,1,2646590.36,599913.6,California,TRUE
7/15/22,1266144.75,0,2722397.39,675720.62,California,TRUE
7/16/22,1868567.14,0,2731632.82,684956.05,California,TRUE
7/17/22,1505014.06,0,2898317.05,851640.28,California,TRUE
7/18/22,1625035.79,0,2697503.03,650826.27,California,TRUE
7/19/22,2101214.46,0,2562821.94,516145.17,California,TRUE
7/20/22,1992694.37,0,2576952.91,530276.14,California,TRUE
7/21/22,1187563.18,0,2602964.88,556288.11,California,TRUE
7/22/22,991445.37,0,2630604.74,583927.98,California,TRUE
7/23/22,1532884.44,0,2428039.1,381362.33,California,TRUE
7/24/22,1350741.16,0,2527173.6,480496.83,California,TRUE
7/25/22,1880037.39,0,2613641.33,566964.57,California,TRUE
7/26/22,1041144.47,0,2553790.31,507113.55,California,TRUE
7/27/22,2515353.45,0,2525698.41,479021.64,California,TRUE
7/28/22,1647595.57,0,2640652.66,593975.9,California,TRUE
7/29/22,1240556.51,0,2474341.79,427665.02,California,TRUE
7/30/22,901641.61,0,2529536.86,482860.09,California,TRUE
7/31/22,1819064.26,0,2417729.4,371052.64,California,TRUE
8/1/22,777383.83,0,2467722.88,421046.11,California,TRUE
8/2/22,1785399.46,0,2467019.22,420342.46,California,TRUE
8/3/22,1561418.84,0,2656173.78,609497.01,California,TRUE
8/4/22,1852308.17,0,2644365.3,597688.53,California,TRUE
8/5/22,1903699.18,0,2710442.21,663765.45,California,TRUE
8/6/22,1791124.03,0,2676611.75,629934.99,California,TRUE
8/7/22,1400048.21,0,2682099.36,635422.6,California,TRUE
8/8/22,1301444.77,0,2747400.7,700723.94,California,TRUE
8/9/22,1906475.74,0,2583546.36,536869.6,California,TRUE
8/10/22,1428549.69,0,2587635.01,540958.24,California,TRUE
8/11/22,2164175.84,0,2599106.24,552429.47,California,TRUE
8/12/22,1424787.05,0,2598122.22,551445.45,California,TRUE
8/13/22,1385145.08,0,2599311.29,552634.53,California,TRUE
8/14/22,1143990.14,0,2663078.92,616402.16,California,TRUE
8/15/22,1356079.16,0,2475585.99,428909.22,California,TRUE
8/16/22,2272688.76,0,2488132.82,441456.05,California,TRUE
8/17/22,1703640.7,0,2625741.79,579065.03,California,TRUE
8/18/22,706483.56,0,2695742.52,649065.75,California,TRUE
8/19/22,2180683.14,0,2802573.85,755897.08,California,TRUE
8/20/22,1913808.4,0,2677043.12,630366.36,California,TRUE
8/21/22,1297638.54,0,2774681.43,728004.66,California,TRUE
8/22/22,2165420.99,0,2851203.19,804526.43,California,TRUE
8/23/22,1751863.21,0,2663356.37,616679.61,California,TRUE
8/24/22,2215826.4,0,2658607.94,611931.17,California,TRUE
8/25/22,1096894.21,0,2739924.19,693247.42,California,TRUE
8/26/22,1533823.66,0,2750153.01,703476.25,California,TRUE
8/27/22,1445969.88,0,2612891.35,566214.58,California,TRUE
8/28/22,1530495.58,0,2556960.36,510283.59,California,TRUE
8/29/22,2298545.32,0,2523950.35,477273.59,California,TRUE
8/30/22,1148921.05,0,2424030.01,377353.25,California,TRUE
8/31/22,1653027.05,0,2504862.6,458185.83,California,TRUE
9/1/22,720582.45,0,2527397.76,480721,California,TRUE
9/2/22,1502449.57,0,2413079.81,366403.04,California,TRUE
9/3/22,1577198.49,0,2445993.22,399316.45,California,TRUE
9/4/22,1351885.05,0,2408781.52,362104.76,California,TRUE
9/5/22,1559842.15,0,2678356.4,631679.63,California,TRUE
9/6/22,1737204.45,0,2683896.74,637219.97,California,TRUE
9/7/22,1221262.77,0,2673044.19,626367.42,California,TRUE
9/8/22,2462364.83,0,2747498.08,700821.31,California,TRUE
9/9/22,2209300.21,0,2756442.52,709765.75,California,TRUE
9/10/22,1066631.16,0,2814636.89,767960.12,California,TRUE
9/11/22,1536705.62,0,2849251.64,802574.87,California,TRUE
9/12/22,1683975.75,0,2687391.33,640714.56,California,TRUE
9/13/22,2502454.57,1,2495132.9,448456.13,California,TRUE
9/14/22,1292283.59,0,2526092.38,479415.62,California,TRUE
9/15/22,1184100.92,0,2628187.1,581510.34,California,TRUE
9/16/22,1531559.46,0,2545770.81,499094.05,California,TRUE
9/17/22,848748.08,0,2349120.92,302444.16,California,TRUE
9/18/22,1915011.97,0,2408729.39,362052.62,California,TRUE
9/19/22,1168584.28,0,2347500.05,300823.29,California,TRUE
9/20/22,1483794.85,0,2242630.41,195953.65,California,TRUE
9/21/22,1538260.42,0,2487745.72,441068.95,California,TRUE
9/22/22,610253.85,0,2418296.01,371619.24,California,TRUE
9/23/22,1465540.25,0,2652844.55,606167.79,California,TRUE
9/24/22,2129955.71,0,2522685.43,476008.66,California,TRUE
9/25/22,1092507.33,0,2507865.75,461188.99,California,TRUE
9/26/22,2871946.62,1,2654437.69,607760.92,California,TRUE
9/27/22,930570.49,0,2547527.06,500850.29,California,TRUE
9/28/22,1263240.28,0,2445715.28,399038.52,California,TRUE
9/29/22,1491015.67,0,2615500.75,568823.98,California,TRUE
9/30/22,1385234.11,0,2366811.96,320135.19,California,TRUE
10/1/22,982673.79,0,2411366.02,364689.26,California,TRUE
10/2/22,1944648.91,0,2471301.45,424624.68,California,TRUE
10/3/22,1192647.63,0,2511259.54,464582.77,California,TRUE
10/4/22,1600338.44,0,2543437.09,496760.32,California,TRUE
10/5/22,1511505.86,0,2619190.73,572513.97,California,TRUE
10/6/22,1625480.55,0,2604975.29,558298.52,California,TRUE
10/7/22,2278545.23,0,2740678.25,694001.49,California,TRUE
10/8/22,1078349.81,0,2652446,605769.24,California,TRUE
10/9/22,1508784.11,0,2758130.92,711454.16,California,TRUE
10/10/22,2204090.93,0,2756872.98,710196.22,California,TRUE
10/11/22,1340602.2,0,2525907.91,479231.14,California,TRUE
10/12/22,2080017.88,0,2627502.05,580825.29,California,TRUE
10/13/22,1471433.25,0,2751008.53,704331.76,California,TRUE
10/14/22,1329857.98,0,2582706.93,536030.16,California,TRUE
10/15/22,1354909.33,0,2532079.21,485402.44,California,TRUE
10/16/22,2036972.74,0,2487913.34,441236.57,California,TRUE
10/17/22,1087502.3,0,2430138.68,383461.92,California,TRUE
10/18/22,1344097.64,0,2393852.39,347175.63,California,TRUE
10/19/22,1599574.4,0,2597717.73,551040.96,California,TRUE
10/20/22,921768.91,0,2768582.02,721905.25,California,TRUE
10/21/22,1743922.24,0,2808610.56,761933.8,California,TRUE
10/22/22,2347367.17,0,2741500.67,694823.91,California,TRUE
10/23/22,2896666.09,1,2695112.95,648436.18,California,TRUE
10/24/22,1429224.65,0,2790274.7,743597.93,California,TRUE
10/25/22,1232217.93,0,2712625.43,665948.66,California,TRUE
10/26/22,1103577.89,0,2617244.86,570568.1,California,TRUE
10/27/22,1442659.45,0,2570907.97,524231.2,California,TRUE
10/28/22,1868445.6,0,2554376.48,507699.72,California,TRUE
10/29/22,1245103.73,0,2665856.17,619179.4,California,TRUE
10/30/22,2235951.14,0,2656593.83,609917.06,California,TRUE
10/31/22,1375026.8,0,2757491.71,710814.95,California,TRUE
11/1/22,2370465.23,0,2580892.38,534215.62,California,TRUE
11/2/22,867459.11,0,2697475.45,650798.68,California,TRUE
11/3/22,2003702.91,0,2662981.01,616304.24,California,TRUE
11/4/22,1300318.56,0,2602320.81,555644.04,California,TRUE
11/5/22,1626585.69,0,2562108.17,515431.4,California,TRUE
11/6/22,1658133.4,0,2628753.95,582077.19,California,TRUE
11/7/22,1011927.93,0,2538087.88,491411.12,California,TRUE
11/8/22,2446866.24,0,2698271.88,651595.11,California,TRUE
11/9/22,1162697.19,0,2767088.34,720411.58,California,TRUE
11/10/22,1223798.69,0,2818716.88,772040.11,California,TRUE
11/11/22,3089674.8,1,2909363.18,862686.42,California,TRUE
11/12/22,1673701.47,0,2707684.86,661008.1,California,TRUE
11/13/22,1683176.46,0,2805110.62,758433.85,California,TRUE
11/14/22,1707974.59,0,2927351.13,880674.37,California,TRUE
11/15/22,1393007.52,0,2475588.13,428911.36,California,TRUE
11/16/22,1673395.07,0,2608035.77,561359,California,TRUE
11/17/22,1934240.54,0,2628191.12,581514.35,California,TRUE
11/18/22,595402.03,1,2685496.58,638819.82,California,TRUE
11/19/22,2166235.49,0,2723266.83,676590.06,California,TRUE
11/20/22,1487907.22,0,2708565.31,661888.54,California,TRUE
11/21/22,2170635.38,0,3010579.11,963902.34,California,TRUE
11/22/22,2015288.73,0,3284837.94,1238161.17,California,TRUE
11/23/22,1399202.03,1,3468638.73,1421961.97,California,TRUE
11/24/22,3903095.39,1,3545450.79,1498774.03,California,TRUE
11/25/22,3183282.14,0,3454865.13,1408188.37,California,TRUE
11/26/22,3018241.56,0,3345406.94,1298730.18,California,TRUE
11/27/22,1689234.95,0,3452409.23,1405732.47,California,TRUE
11/28/22,1598058.29,0,3061893.71,1015216.94,California,TRUE
11/29/22,1606970.93,0,2848269.93,801593.16,California,TRUE
11/30/22,1976935.62,0,2742693.49,696016.73,California,TRUE
12/1/22,1024245.01,0,2745227.37,698550.6,California,TRUE
12/2/22,2355983.93,0,2664368.65,617691.89,California,TRUE
12/3/22,1844607.04,0,2738566.47,691889.7,California,TRUE
12/4/22,1370615.4,0,2818198.27,771521.5,California,TRUE
12/5/22,1093569.81,0,3004135.8,957459.03,California,TRUE
12/6/22,2484245.15,0,2809023.21,762346.44,California,TRUE
12/7/22,2363075.79,0,2998021.56,951344.79,California,TRUE
12/8/22,2180566,0,3152442.74,1105765.98,California,TRUE
12/9/22,1658264.05,0,3280961.64,1234284.87,California,TRUE
12/10/22,2732996.02,0,3345726,1299049.23,California,TRUE
12/11/22,2115207.01,0,3309429.35,1262752.59,California,TRUE
12/12/22,2054724.6,0,3451970.24,1405293.48,California,TRUE
12/13/22,3295485.18,0,3360555.86,1313879.1,California,TRUE
12/14/22,1937716.88,0,3174921.37,1128244.61,California,TRUE
12/15/22,3033110.49,0,3411858.2,1365181.43,California,TRUE
12/16/22,1686431.66,0,3466468.6,1419791.83,California,TRUE
12/17/22,998955.1,1,3121779.66,1075102.89,California,TRUE
12/18/22,3437408.1,1,3254462.29,1207785.53,California,TRUE
12/19/22,2498519.95,0,3487586.9,1440910.13,California,TRUE
12/20/22,1240552.11,1,3595437.37,1548760.61,California,TRUE
12/21/22,2695212.91,0,3807529.31,1760852.55,California,TRUE
12/22/22,4519740.99,1,3867215.27,1820538.51,California,TRUE
12/23/22,3109453.24,0,3714012.37,1667335.6,California,TRUE
12/24/22,2048999.2,0,3654996.31,1608319.54,California,TRUE
12/25/22,3518853.14,1,3499773.34,1453096.57,California,TRUE
12/26/22,1487622.17,0,3203957.68,1157280.91,California,TRUE
12/27/22,1185329.17,0,2851337.71,804660.95,California,TRUE
12/28/22,1437369.71,0,2768424.51,721747.74,California,TRUE
12/29/22,2303789.63,0,2463734.97,417058.21,California,TRUE
12/30/22,1309181.78,0,2575830.86,529154.09,California,TRUE
12/31/22,1034007.25,0,2632106.69,585429.92,California,TRUE
1/1/23,1049669.74,0,2723566.91,676890.15,California,TRUE
1/2/23,2333815.9,0,2645837.34,599160.58,California,TRUE
1/3/23,1937149.5,0,2555887.56,509210.79,California,TRUE
1/4/23,1906308.84,0,2690245.47,643568.71,California,TRUE
1/5/23,1614440.92,0,2760028.24,713351.47,California,TRUE
1/6/23,1347601.54,0,2718256.21,671579.44,California,TRUE
1/7/23,1539913.17,0,2500827.11,454150.34,California,TRUE
1/8/23,1201792.43,0,2486598.27,439921.5,California,TRUE
1/9/23,2102934.24,0,2436377.51,389700.75,California,TRUE
1/10/23,773035.28,0,2344221.78,297545.02,California,TRUE
1/11/23,1635424.55,0,2451743.93,405067.16,California,TRUE
1/12/23,1117653.9,0,2499972.39,453295.63,California,TRUE
1/13/23,1370579.7,0,2438676.14,391999.37,California,TRUE
1/14/23,1857968.69,0,2414275.87,367599.1,California,TRUE
1/15/23,1203035.02,0,2501226.33,454549.56,California,TRUE
1/16/23,1735382.99,0,2578762.25,532085.49,California,TRUE
1/17/23,960122.91,0,2542543.68,495866.92,California,TRUE
1/18/23,2072795.33,0,2521301.17,474624.41,California,TRUE
1/19/23,1515163.66,0,2579918.81,533242.05,California,TRUE
1/20/23,1785117.99,0,2583380.61,536703.84,California,TRUE
1/21/23,1274671.62,0,2556636.99,509960.22,California,TRUE
1/22/23,1277001.83,0,2422528.38,375851.61,California,TRUE
1/23/23,1821138.08,0,2427013.69,380336.93,California,TRUE
1/24/23,1130807.08,0,2334172.08,287495.31,California,TRUE
1/25/23,962752.63,0,2375797.28,329120.51,California,TRUE
1/26/23,1401319.15,0,2455524.34,408847.58,California,TRUE
1/27/23,1803294.95,0,2548357.32,501680.56,California,TRUE
1/28/23,1131448.55,0,2523366.95,476690.18,California,TRUE
1/29/23,1498734.58,0,2557702.79,511026.03,California,TRUE
1/30/23,2532491.49,0,2690656.4,643979.64,California,TRUE
1/31/23,1313763.96,0,2502969.05,456292.28,California,TRUE
2/1/23,1031821.13,0,2589324.94,542648.17,California,TRUE
2/2/23,2186752.7,0,2597076.03,550399.27,California,TRUE
2/3/23,1157551.74,0,2487363.04,440686.28,California,TRUE
2/4/23,1301340.29,0,2614026.43,567349.67,California,TRUE
2/5/23,1216635.55,0,2665139.6,618462.84,California,TRUE
2/6/23,1826023.11,0,2682697.38,636020.62,California,TRUE
2/7/23,2558297.18,0,2592772.7,546095.93,California,TRUE
2/8/23,1218330.9,0,2769334.33,722657.57,California,TRUE
2/9/23,2164415.44,0,2917200.28,870523.52,California,TRUE
2/10/23,1196147.22,0,2964865.81,918189.05,California,TRUE
2/11/23,2102672.25,0,2890287.02,843610.25,California,TRUE
2/12/23,1915340.5,0,2927638.47,880961.7,California,TRUE
2/13/23,2221204.36,0,2826132.85,779456.09,California,TRUE
2/14/23,2394135.12,0,2771878.34,725201.57,California,TRUE
2/15/23,1308508.63,0,2778836.58,732159.81,California,TRUE
2/16/23,1308634.41,0,2686065.97,639389.2,California,TRUE
2/17/23,1484433.91,0,2660962.65,614285.88,California,TRUE
2/18/23,1716780.43,0,2467435.73,420758.96,California,TRUE
2/19/23,929589.56,0,2601558.88,554882.11,California,TRUE
2/20/23,2107003.64,0,2672391.14,625714.38,California,TRUE
2/21/23,1397336.2,0,2551226.45,504549.69,California,TRUE
2/22/23,2076088.27,0,2698103.55,651426.79,California,TRUE
2/23/23,1659218.51,0,2885852.9,839176.13,California,TRUE
2/24/23,1304349.35,0,2974027.5,927350.74,California,TRUE
2/25/23,2310320.65,0,2904567.92,857891.15,California,TRUE
2/26/23,1907478.28,0,2764078.02,717401.26,California,TRUE
2/27/23,2785748.44,1,2749650.12,702973.35,California,TRUE
2/28/23,1269008.62,0,2689632.46,642955.7,California,TRUE
3/1/23,921376.56,0,2640542.43,593865.66,California,TRUE
3/2/23,1412981.46,0,2643215.65,596538.88,California,TRUE
3/3/23,1552294.02,0,2542676.52,495999.75,California,TRUE
3/4/23,1532090.92,0,2506706.63,460029.86,California,TRUE
3/5/23,1589834.14,0,2524394.18,477717.41,California,TRUE
3/6/23,2143497.09,0,2493373.6,446696.83,California,TRUE
3/7/23,1375108.87,0,2470782.16,424105.4,California,TRUE
3/8/23,873907.02,0,2648624.26,601947.5,California,TRUE
3/9/23,1050595.66,0,2825862.67,779185.9,California,TRUE
3/10/23,2062222.23,0,2666528.09,619851.33,California,TRUE
3/11/23,2342386.14,0,2605287.26,558610.5,California,TRUE
3/12/23,2494146.28,0,2661225.21,614548.44,California,TRUE
3/13/23,1089677.62,0,2708134.94,661458.18,California,TRUE
3/14/23,1304312.57,0,2542390.82,495714.05,California,TRUE
3/15/23,1094190.21,0,2642465.16,595788.39,California,TRUE
3/16/23,1233722.09,0,2490877.11,444200.34,California,TRUE
3/17/23,1570081.61,0,2497530.37,450853.6,California,TRUE
3/18/23,2608307.03,1,2587977.22,541300.46,California,TRUE
3/19/23,1096673.24,0,2550561.46,503884.69,California,TRUE
3/20/23,1197772.98,0,2737440.56,690763.79,California,TRUE
3/21/23,2295330.08,0,2716293.24,669616.47,California,TRUE
3/22/23,660997.44,0,2575149.53,528472.76,California,TRUE
3/23/23,2396634.06,0,2596651.38,549974.61,California,TRUE
