Date,State,Daily_Sales,Temperature,Fuel_Price,CPI,Unemployment,Holiday_Flag
2021-04-22,California,1109142.63,55.83,2.93,150.55,8.77,0
2021-04-22,Florida,1582803.42,60.49,2.79,200.11,7.38,0
2021-04-22,Ohio,1473887.09,50.0,2.92,157.48,7.85,0
2021-04-22,Texas,825138.37,60.29,2.87,162.92,9.62,0
2021-04-22,Virginia,1044121.9,58.84,2.89,167.07,8.87,0
2021-04-23,California,2086366.04,55.83,2.93,150.55,8.77,0
2021-04-23,Florida,846056.4,60.48,2.8,200.11,7.38,0
2021-04-23,Ohio,2205624.23,49.99,2.93,157.48,7.85,0
2021-04-23,Texas,934066.84,60.29,2.87,162.93,9.62,0
2021-04-23,Virginia,712755.87,58.84,2.89,167.08,8.87,0
2021-04-24,California,1235947.85,55.83,2.93,150.55,8.77,0
2021-04-24,Florida,1553568.04,60.49,2.79,200.11,7.38,0
2021-04-24,Ohio,1267525.79,49.99,2.93,157.48,7.85,0
2021-04-24,Texas,1452174.03,60.29,2.87,162.93,9.62,0
2021-04-24,Virginia,577013.96,58.85,2.89,167.08,8.87,0
2021-04-25,California,1673535.18,54.61,2.95,150.5,8.77,0
2021-04-25,Florida,1138545.31,62.24,2.78,200.05,7.38,0
2021-04-25,Ohio,2322465.49,51.62,2.95,157.49,7.85,0
2021-04-25,Texas,1036423.8,61.56,2.88,162.88,9.62,0
2021-04-25,Virginia,1285349.41,59.24,2.9,167.02,8.87,0
2021-04-26,California,800976.71,54.61,2.95,150.51,8.77,0
2021-04-26,Florida,1363505.74,62.24,2.78,200.05,7.38,0
2021-04-26,Ohio,945623.24,51.62,2.95,157.49,7.85,0
2021-04-26,Texas,1361711.8,61.56,2.88,162.89,9.62,0
2021-04-26,Virginia,907435.94,59.24,2.9,167.03,8.87,0
2021-04-27,California,1766863.14,54.61,2.95,150.51,8.77,0
2021-04-27,Florida,681022.54,62.24,2.78,200.06,7.38,0
2021-04-27,Ohio,1996503.11,51.62,2.95,157.49,7.85,0
2021-04-27,Texas,651794.97,61.56,2.88,162.89,9.62,0
2021-04-27,Virginia,670673.18,59.24,2.9,167.03,8.87,0
2021-04-28,California,2291976.17,54.61,2.95,150.5,8.77,0
2021-04-28,Florida,1426595.82,62.24,2.78,200.06,7.38,0
2021-04-28,Ohio,1714514.15,51.62,2.95,157.5,7.85,0
2021-04-28,Texas,1621174.64,61.56,2.88,162.88,9.62,0
2021-04-28,Virginia,925814.55,59.24,2.9,167.02,8.87,0
2021-04-29,California,1165215.69,54.61,2.95,150.51,8.77,0
2021-04-29,Florida,1351617.48,62.24,2.78,200.06,7.38,0
2021-04-29,Ohio,843443.2,51.62,2.95,157.5,7.85,0
2021-04-29,Texas,1001412.41,61.56,2.88,162.88,9.62,0
2021-04-29,Virginia,792116.19,59.24,2.9,167.02,8.87,0
2021-04-30,California,1308437.3,54.61,2.95,150.5,8.77,0
2021-04-30,Florida,1246001.24,62.24,2.78,200.06,7.38,0
2021-04-30,Ohio,1492391.42,51.62,2.95,157.5,7.85,0
2021-04-30,Texas,825315.61,61.56,2.88,162.89,9.62,0
2021-04-30,Virginia,895809.46,59.24,2.9,167.02,8.87,0
2021-05-01,California,1668442.93,54.61,2.95,150.51,8.77,0
2021-05-01,Florida,1639614.22,62.24,2.78,200.06,7.38,0
2021-05-01,Ohio,1603998.51,51.62,2.95,157.5,7.85,0
2021-05-01,Texas,646920.19,61.56,2.88,162.89,9.62,0
2021-05-01,Virginia,641885.94,59.24,2.9,167.03,8.87,0
2021-05-02,California,1562260.06,59.83,2.98,150.47,8.77,0
2021-05-02,Florida,443900.26,65.62,2.83,200.01,7.38,0
2021-05-02,Ohio,2751822.88,64.34,3.0,157.51,7.85,0
2021-05-02,Texas,1197544.93,66.89,2.92,162.84,9.62,0
2021-05-02,Virginia,1350664.78,63.95,2.94,166.97,8.87,0
2021-05-03,California,1163354.54,59.83,2.98,150.46,8.77,0
2021-05-03,Florida,1898750.07,65.62,2.83,200.0,7.38,0
2021-05-03,Ohio,1329792.33,64.34,3.0,157.51,7.85,0
2021-05-03,Texas,1218570.39,66.89,2.92,162.85,9.62,0
2021-05-03,Virginia,358805.08,63.94,2.94,166.97,8.87,0
2021-05-04,California,1494971.23,59.83,2.98,150.47,8.77,0
2021-05-04,Florida,1036850.24,65.62,2.83,200.01,7.38,0
2021-05-04,Ohio,1054843.0,64.34,3.0,157.51,7.85,0
2021-05-04,Texas,892284.57,66.89,2.92,162.84,9.62,0
2021-05-04,Virginia,950591.81,63.95,2.94,166.98,8.87,0
2021-05-05,California,3103180.1,59.83,2.98,150.46,8.77,0
2021-05-05,Florida,966200.61,65.63,2.83,200.0,7.38,0
2021-05-05,Ohio,1135508.19,64.34,3.0,157.51,7.85,0
2021-05-05,Texas,1564711.97,66.89,2.92,162.84,9.62,0
2021-05-05,Virginia,1199573.61,63.94,2.94,166.97,8.87,0
2021-05-06,California,1243642.09,59.83,2.98,150.46,8.77,0
2021-05-06,Florida,967283.83,65.63,2.83,200.0,7.38,0
2021-05-06,Ohio,963828.51,64.34,3.0,157.5,7.85,0
2021-05-06,Texas,1363547.82,66.89,2.92,162.84,9.62,0
2021-05-06,Virginia,1089598.98,63.94,2.94,166.97,8.87,0
2021-05-07,California,1548631.42,59.83,2.98,150.46,8.77,0
2021-05-07,Florida,877013.54,65.63,2.83,200.0,7.38,0
2021-05-07,Ohio,2742692.13,64.34,3.0,157.51,7.85,0
2021-05-07,Texas,895907.92,66.89,2.92,162.84,9.62,0
2021-05-07,Virginia,790263.85,63.95,2.94,166.97,8.87,0
2021-05-08,California,1667227.95,59.83,2.98,150.47,8.77,0
2021-05-08,Florida,3648334.3,65.62,2.83,200.01,7.38,0
2021-05-08,Ohio,2036542.66,64.34,3.0,157.5,7.85,0
2021-05-08,Texas,893998.84,66.89,2.92,162.84,9.62,0
2021-05-08,Virginia,1100549.03,63.95,2.94,166.97,8.87,0
2021-05-09,California,1712612.81,56.66,2.99,150.43,8.77,0
2021-05-09,Florida,1534895.11,67.85,2.84,199.99,7.38,0
2021-05-09,Ohio,2024006.78,51.81,3.01,157.54,7.85,0
2021-05-09,Texas,1189285.17,64.54,2.93,162.83,9.62,0
2021-05-09,Virginia,1088306.21,62.18,2.95,166.95,8.87,0
2021-05-10,California,1273219.43,56.66,2.99,150.43,8.77,0
2021-05-10,Florida,1164484.79,67.85,2.84,199.99,7.38,0
2021-05-10,Ohio,1830071.07,51.81,3.01,157.54,7.85,0
2021-05-10,Texas,1093246.63,64.54,2.93,162.82,9.62,0
2021-05-10,Virginia,793140.84,62.18,2.95,166.94,8.87,0
2021-05-11,California,1685540.49,56.66,2.99,150.44,8.77,0
2021-05-11,Florida,750882.51,67.85,2.84,199.99,7.38,0
2021-05-11,Ohio,1838378.85,51.81,3.01,157.54,7.85,0
2021-05-11,Texas,1348453.35,64.54,2.93,162.82,9.62,0
2021-05-11,Virginia,846031.08,62.18,2.95,166.95,8.87,0
2021-05-12,California,1362672.22,56.66,2.99,150.43,8.77,0
2021-05-12,Florida,1153337.08,67.85,2.84,199.99,7.38,0
2021-05-12,Ohio,974760.88,51.81,3.01,157.54,7.85,0
2021-05-12,Texas,1242420.18,64.54,2.93,162.82,9.62,0
2021-05-12,Virginia,629125.49,62.18,2.95,166.95,8.87,0
2021-05-13,California,1749255.41,56.66,2.99,150.44,8.77,0
2021-05-13,Florida,1129780.72,67.85,2.84,199.99,7.38,0
2021-05-13,Ohio,1348885.98,51.81,3.01,157.54,7.85,0
2021-05-13,Texas,1249547.86,64.54,2.93,162.82,9.62,0
2021-05-13,Virginia,1308081.21,62.18,2.95,166.95,8.87,0
2021-05-14,California,2127011.45,56.66,2.99,150.43,8.77,0
2021-05-14,Florida,1568109.16,67.85,2.84,199.99,7.38,0
2021-05-14,Ohio,2032799.81,51.81,3.01,157.53,7.85,0
2021-05-14,Texas,865335.06,64.54,2.93,162.82,9.62,0
2021-05-14,Virginia,462954.87,62.18,2.95,166.95,8.87,0
2021-05-15,California,1053168.92,56.66,2.99,150.44,8.77,0
2021-05-15,Florida,1893007.17,67.85,2.84,199.99,7.38,0
2021-05-15,Ohio,1281814.66,51.81,3.01,157.54,7.85,0
2021-05-15,Texas,451131.79,64.55,2.93,162.82,9.62,0
2021-05-15,Virginia,1274325.11,62.18,2.95,166.95,8.87,0
2021-05-16,California,1477974.25,63.61,2.97,150.5,8.77,0
2021-05-16,Florida,1725734.86,69.84,2.82,200.21,7.38,0
2021-05-16,Ohio,832463.96,60.2,2.99,157.68,7.85,0
2021-05-16,Texas,1065556.42,69.78,2.91,162.92,9.62,0
2021-05-16,Virginia,1095292.09,67.88,2.93,167.06,8.87,0
2021-05-17,California,1223030.06,63.61,2.97,150.49,8.77,0
2021-05-17,Florida,1046576.24,69.85,2.82,200.21,7.38,0
2021-05-17,Ohio,2042501.82,60.2,2.99,157.67,7.85,0
2021-05-17,Texas,694963.85,69.77,2.91,162.92,9.62,0
2021-05-17,Virginia,290348.91,67.88,2.93,167.06,8.87,0
2021-05-18,California,1490126.29,63.61,2.97,150.49,8.77,0
2021-05-18,Florida,1713495.81,69.84,2.82,200.21,7.38,0
2021-05-18,Ohio,2672612.55,60.2,2.99,157.68,7.85,0
2021-05-18,Texas,1429724.46,69.78,2.91,162.92,9.62,0
2021-05-18,Virginia,924684.7,67.88,2.93,167.06,8.87,0
2021-05-19,California,1457702.4,63.61,2.97,150.49,8.77,0
2021-05-19,Florida,1650934.79,69.85,2.82,200.21,7.38,0
2021-05-19,Ohio,1499179.31,60.2,2.99,157.68,7.85,0
2021-05-19,Texas,538475.88,69.78,2.91,162.92,9.62,0
2021-05-19,Virginia,1485875.29,67.88,2.93,167.05,8.87,0
2021-05-20,California,1430207.09,63.61,2.97,150.49,8.77,0
2021-05-20,Florida,1091707.0,69.85,2.82,200.21,7.38,0
2021-05-20,Ohio,1300746.7,60.2,2.99,157.67,7.85,0
2021-05-20,Texas,788430.51,69.78,2.91,162.91,9.62,0
2021-05-20,Virginia,744786.37,67.88,2.93,167.06,8.87,0
2021-05-21,California,2153596.23,63.61,2.97,150.49,8.77,0
2021-05-21,Florida,957664.28,69.85,2.82,200.2,7.38,0
2021-05-21,Ohio,1161143.33,60.2,2.99,157.68,7.85,0
2021-05-21,Texas,1156870.52,69.78,2.91,162.92,9.62,0
2021-05-21,Virginia,1418804.16,67.88,2.93,167.06,8.87,0
2021-05-22,California,1786989.6,63.61,2.97,150.49,8.77,0
2021-05-22,Florida,911359.71,69.84,2.82,200.21,7.38,0
2021-05-22,Ohio,1634525.97,60.2,2.99,157.67,7.85,0
2021-05-22,Texas,1743881.39,69.78,2.91,162.91,9.62,0
2021-05-22,Virginia,482141.34,67.88,2.93,167.05,8.87,0
2021-05-23,California,1688993.24,65.18,2.92,150.55,8.77,0
2021-05-23,Florida,761662.27,74.74,2.76,200.41,7.38,0
2021-05-23,Ohio,1251827.17,69.34,2.94,157.81,7.85,0
2021-05-23,Texas,1766590.94,72.88,2.85,163.02,9.62,0
2021-05-23,Virginia,768383.67,70.16,2.87,167.16,8.87,0
2021-05-24,California,1900929.87,65.17,2.92,150.54,8.77,0
2021-05-24,Florida,1730114.73,74.74,2.76,200.43,7.38,0
2021-05-24,Ohio,2457870.39,69.34,2.94,157.82,7.85,0
2021-05-24,Texas,1140461.7,72.88,2.85,163.01,9.62,0
2021-05-24,Virginia,1864093.59,70.16,2.87,167.17,8.87,0
2021-05-25,California,1726979.33,65.18,2.92,150.55,8.77,0
2021-05-25,Florida,1002274.06,74.74,2.76,200.42,7.38,0
2021-05-25,Ohio,1880926.7,69.34,2.94,157.81,7.85,0
2021-05-25,Texas,758694.32,72.88,2.85,163.02,9.62,0
2021-05-25,Virginia,351044.26,70.16,2.87,167.16,8.87,0
2021-05-26,California,1765493.02,65.17,2.92,150.54,8.77,0
2021-05-26,Florida,2059098.8,74.74,2.76,200.42,7.38,0
2021-05-26,Ohio,1885921.3,69.34,2.94,157.81,7.85,0
2021-05-26,Texas,840198.47,72.89,2.85,163.01,9.62,0
2021-05-26,Virginia,914331.57,70.16,2.87,167.17,8.87,0
2021-05-27,California,1488035.08,65.18,2.92,150.55,8.77,0
2021-05-27,Florida,2086284.2,74.74,2.76,200.43,7.38,0
2021-05-27,Ohio,803185.71,69.35,2.94,157.81,7.85,0
2021-05-27,Texas,1022332.32,72.88,2.85,163.02,9.62,0
2021-05-27,Virginia,1130425.63,70.16,2.87,167.16,8.87,0
2021-05-28,California,1447254.67,65.17,2.92,150.55,8.77,0
2021-05-28,Florida,1138431.08,74.74,2.76,200.43,7.38,0
2021-05-28,Ohio,2521310.98,69.34,2.94,157.81,7.85,0
2021-05-28,Texas,1399669.62,72.88,2.85,163.02,9.62,0
2021-05-28,Virginia,973521.03,70.16,2.87,167.16,8.87,0
2021-05-29,California,1564470.89,65.17,2.92,150.55,8.77,0
2021-05-29,Florida,642345.07,74.74,2.76,200.43,7.38,0
2021-05-29,Ohio,1642569.5,69.34,2.94,157.81,7.85,0
2021-05-29,Texas,696785.33,72.88,2.85,163.01,9.62,0
2021-05-29,Virginia,684992.06,70.16,2.87,167.17,8.87,0
2021-05-30,California,3078441.79,69.72,2.86,150.6,8.77,0
2021-05-30,Florida,2219899.87,75.53,2.7,200.63,7.38,0
2021-05-30,Ohio,1857578.83,70.27,2.89,157.95,7.85,0
2021-05-30,Texas,955961.96,77.26,2.79,163.11,9.62,0
2021-05-30,Virginia,748862.66,74.26,2.81,167.27,8.87,0
2021-05-31,California,934992.48,69.72,2.86,150.6,8.77,1
2021-05-31,Florida,2236291.13,75.54,2.7,200.64,7.38,1
2021-05-31,Ohio,2345151.41,70.28,2.89,157.95,7.85,1
2021-05-31,Texas,1605953.06,77.26,2.79,163.11,9.62,1
2021-05-31,Virginia,1711549.82,74.26,2.81,167.27,8.87,1
2021-06-01,California,1281087.61,69.72,2.86,150.6,8.77,0
2021-06-01,Florida,1016073.02,75.54,2.7,200.65,7.38,0
2021-06-01,Ohio,2323308.66,70.27,2.89,157.95,7.85,0
2021-06-01,Texas,868182.55,77.26,2.78,163.12,9.62,0
2021-06-01,Virginia,750071.93,74.26,2.81,167.27,8.87,0
2021-06-02,California,808469.41,69.72,2.86,150.6,8.77,0
2021-06-02,Florida,1642020.42,75.53,2.7,200.64,7.38,0
2021-06-02,Ohio,1377099.27,70.28,2.89,157.95,7.85,0
2021-06-02,Texas,1165989.14,77.27,2.78,163.11,9.62,0
2021-06-02,Virginia,804430.49,74.26,2.81,167.28,8.87,0
2021-06-03,California,2049156.26,69.72,2.86,150.61,8.77,0
2021-06-03,Florida,1034305.18,75.54,2.7,200.64,7.38,0
2021-06-03,Ohio,1260216.01,70.27,2.89,157.95,7.85,0
2021-06-03,Texas,1356717.43,77.27,2.78,163.11,9.62,0
2021-06-03,Virginia,867460.8,74.26,2.81,167.27,8.87,0
2021-06-04,California,1660860.38,69.72,2.86,150.6,8.77,0
2021-06-04,Florida,1295944.36,75.53,2.7,200.64,7.38,0
2021-06-04,Ohio,1802170.99,70.28,2.89,157.95,7.85,0
2021-06-04,Texas,719143.87,77.26,2.78,163.12,9.62,0
2021-06-04,Virginia,985336.87,74.26,2.81,167.27,8.87,0
2021-06-05,California,2508095.6,69.72,2.86,150.6,8.77,0
2021-06-05,Florida,1499727.33,75.54,2.71,200.64,7.38,0
2021-06-05,Ohio,1977081.18,70.27,2.89,157.96,7.85,0
2021-06-05,Texas,1794293.95,77.26,2.79,163.11,9.62,0
2021-06-05,Virginia,1604151.77,74.26,2.81,167.28,8.87,0
2021-06-06,California,2195939.54,71.46,2.85,150.66,8.77,0
2021-06-06,Florida,1864856.42,79.61,2.67,200.86,7.38,0
2021-06-06,Ohio,1662725.16,64.99,2.85,158.09,7.85,0
2021-06-06,Texas,1093264.01,79.92,2.77,163.21,9.62,0
2021-06-06,Virginia,1086852.1,76.71,2.8,167.38,8.87,0
2021-06-07,California,2083236.21,71.46,2.85,150.66,8.77,0
2021-06-07,Florida,1260709.85,79.6,2.67,200.85,7.38,0
2021-06-07,Ohio,2543479.67,64.98,2.85,158.08,7.85,0
2021-06-07,Texas,1653846.6,79.92,2.77,163.21,9.62,0
2021-06-07,Virginia,1127224.95,76.72,2.8,167.37,8.87,0
2021-06-08,California,1744531.85,71.46,2.85,150.66,8.77,0
2021-06-08,Florida,1704225.16,79.61,2.67,200.86,7.38,0
2021-06-08,Ohio,1171543.9,64.99,2.85,158.09,7.85,0
2021-06-08,Texas,451848.85,79.92,2.77,163.22,9.62,0
2021-06-08,Virginia,734609.27,76.71,2.8,167.38,8.87,0
2021-06-09,California,991851.56,71.46,2.85,150.65,8.77,0
2021-06-09,Florida,1266916.36,79.6,2.67,200.86,7.38,0
2021-06-09,Ohio,1709158.68,64.99,2.85,158.08,7.85,0
2021-06-09,Texas,1945656.94,79.92,2.77,163.21,9.62,0
2021-06-09,Virginia,1044169.24,76.71,2.8,167.38,8.87,0
2021-06-10,California,2173257.9,71.46,2.85,150.66,8.77,0
2021-06-10,Florida,1482207.23,79.6,2.67,200.86,7.38,0
2021-06-10,Ohio,1631445.22,64.99,2.85,158.08,7.85,0
2021-06-10,Texas,1227481.0,79.92,2.77,163.22,9.62,0
2021-06-10,Virginia,885650.05,76.72,2.8,167.38,8.87,0
2021-06-11,California,1419545.08,71.46,2.85,150.66,8.77,0
2021-06-11,Florida,1027358.36,79.61,2.67,200.86,7.38,0
2021-06-11,Ohio,1890906.0,64.99,2.85,158.09,7.85,0
2021-06-11,Texas,529331.53,79.92,2.77,163.21,9.62,0
2021-06-11,Virginia,632124.47,76.71,2.8,167.38,8.87,0
2021-06-12,California,1035919.76,71.46,2.85,150.65,8.77,0
2021-06-12,Florida,1105889.51,79.6,2.67,200.87,7.38,0
2021-06-12,Ohio,1247146.12,64.99,2.85,158.09,7.85,0
2021-06-12,Texas,896585.67,79.92,2.77,163.21,9.62,0
2021-06-12,Virginia,1305052.57,76.72,2.8,167.38,8.87,0
2021-06-13,California,1693196.14,68.76,2.83,150.67,8.77,0
2021-06-13,Florida,606836.14,79.69,2.64,200.86,7.38,0
2021-06-13,Ohio,1526212.78,68.09,2.83,158.11,7.85,0
2021-06-13,Texas,1281873.93,77.44,2.75,163.22,9.62,0
2021-06-13,Virginia,1458017.89,73.85,2.77,167.39,8.87,0
2021-06-14,California,1149861.76,68.76,2.83,150.67,8.77,0
2021-06-14,Florida,1896868.12,79.7,2.64,200.86,7.38,0
2021-06-14,Ohio,1317620.91,68.09,2.83,158.11,7.85,0
2021-06-14,Texas,875622.18,77.45,2.74,163.22,9.62,0
2021-06-14,Virginia,919255.51,73.85,2.77,167.38,8.87,0
2021-06-15,California,897085.81,68.76,2.83,150.67,8.77,0
2021-06-15,Florida,1469199.28,79.69,2.64,200.87,7.38,0
2021-06-15,Ohio,1339859.32,68.09,2.82,158.1,7.85,0
2021-06-15,Texas,2083813.32,77.45,2.75,163.22,9.62,0
2021-06-15,Virginia,512933.83,73.85,2.77,167.38,8.87,0
2021-06-16,California,2122839.54,68.76,2.83,150.67,8.77,0
2021-06-16,Florida,979748.95,79.69,2.64,200.86,7.38,0
2021-06-16,Ohio,2010971.85,68.09,2.83,158.12,7.85,0
2021-06-16,Texas,637608.45,77.44,2.74,163.22,9.62,0
2021-06-16,Virginia,619040.84,73.85,2.77,167.39,8.87,0
2021-06-17,California,1708060.3,68.76,2.83,150.68,8.77,0
2021-06-17,Florida,1155266.38,79.69,2.64,200.86,7.38,0
2021-06-17,Ohio,1444088.75,68.09,2.83,158.11,7.85,0
2021-06-17,Texas,1578272.65,77.45,2.75,163.22,9.62,0
2021-06-17,Virginia,647634.8,73.86,2.77,167.38,8.87,0
2021-06-18,California,3287417.4,68.76,2.83,150.67,8.77,1
2021-06-18,Florida,2211082.28,79.69,2.64,200.86,7.38,1
2021-06-18,Ohio,2974216.72,68.09,2.83,158.11,7.85,1
2021-06-18,Texas,1075328.9,77.45,2.75,163.22,9.62,1
2021-06-18,Virginia,1146338.95,73.85,2.78,167.39,8.87,1
2021-06-19,California,1997151.55,68.76,2.83,150.67,8.77,1
2021-06-19,Florida,2034298.54,79.69,2.64,200.86,7.38,1
2021-06-19,Ohio,2433229.07,68.09,2.83,158.1,7.85,1
2021-06-19,Texas,700168.36,77.45,2.75,163.22,9.62,1
2021-06-19,Virginia,2457447.24,73.85,2.78,167.38,8.87,1
2021-06-20,California,2466104.73,76.12,2.86,150.66,8.77,0
2021-06-20,Florida,1410216.14,81.13,2.66,200.77,7.38,0
2021-06-20,Ohio,1634814.65,74.17,2.84,158.1,7.85,0
2021-06-20,Texas,1019828.07,82.49,2.78,163.2,9.62,0
2021-06-20,Virginia,604351.64,80.04,2.81,167.36,8.87,0
2021-06-21,California,1069108.87,76.12,2.86,150.67,8.77,0
2021-06-21,Florida,2041384.63,81.13,2.66,200.77,7.38,0
2021-06-21,Ohio,1517925.58,74.17,2.84,158.09,7.85,0
2021-06-21,Texas,1087348.12,82.49,2.78,163.2,9.62,0
2021-06-21,Virginia,1013086.75,80.04,2.81,167.35,8.87,0
2021-06-22,California,1485696.08,76.12,2.86,150.67,8.77,0
2021-06-22,Florida,930304.89,81.13,2.66,200.77,7.38,0
2021-06-22,Ohio,1797317.07,74.18,2.84,158.09,7.85,0
2021-06-22,Texas,1089603.18,82.48,2.78,163.19,9.62,0
2021-06-22,Virginia,1132207.73,80.04,2.81,167.35,8.87,0
2021-06-23,California,2260522.54,76.12,2.86,150.67,8.77,0
2021-06-23,Florida,1106761.23,81.13,2.66,200.78,7.38,0
2021-06-23,Ohio,1958684.64,74.17,2.84,158.08,7.85,0
2021-06-23,Texas,1336023.55,82.49,2.78,163.19,9.62,0
2021-06-23,Virginia,695670.07,80.04,2.81,167.36,8.87,0
2021-06-24,California,1861486.94,76.12,2.86,150.67,8.77,0
2021-06-24,Florida,1285616.84,81.13,2.66,200.77,7.38,0
2021-06-24,Ohio,978778.36,74.17,2.84,158.09,7.85,0
2021-06-24,Texas,1164194.62,82.48,2.78,163.2,9.62,0
2021-06-24,Virginia,738708.59,80.04,2.81,167.36,8.87,0
2021-06-25,California,1436479.69,76.12,2.86,150.67,8.77,0
2021-06-25,Florida,1218025.43,81.13,2.66,200.77,7.38,0
2021-06-25,Ohio,2809085.19,74.17,2.84,158.09,7.85,0
2021-06-25,Texas,850643.45,82.48,2.78,163.2,9.62,0
2021-06-25,Virginia,1089264.53,80.03,2.81,167.36,8.87,0
2021-06-26,California,959053.98,76.12,2.86,150.66,8.77,0
2021-06-26,Florida,1388164.34,81.13,2.66,200.77,7.38,0
2021-06-26,Ohio,1082521.65,74.17,2.84,158.09,7.85,0
2021-06-26,Texas,970776.17,82.48,2.78,163.2,9.62,0
2021-06-26,Virginia,1119276.28,80.03,2.81,167.35,8.87,0
2021-06-27,California,2184298.84,77.13,2.86,150.65,8.71,0
2021-06-27,Florida,875158.56,77.31,2.68,200.69,7.32,0
2021-06-27,Ohio,2808062.26,69.89,2.85,158.07,7.73,0
2021-06-27,Texas,865442.66,81.51,2.78,163.17,9.59,0
2021-06-27,Virginia,1148413.85,79.84,2.81,167.32,8.79,0
2021-06-28,California,1281246.5,77.13,2.85,150.66,8.71,0
2021-06-28,Florida,3076910.38,77.3,2.68,200.69,7.32,0
2021-06-28,Ohio,1632198.42,69.89,2.85,158.07,7.73,0
2021-06-28,Texas,1025833.13,81.51,2.78,163.17,9.59,0
2021-06-28,Virginia,1027569.87,79.84,2.81,167.32,8.79,0
2021-06-29,California,1463557.61,77.13,2.85,150.66,8.71,0
2021-06-29,Florida,472822.07,77.3,2.68,200.69,7.32,0
2021-06-29,Ohio,2273525.38,69.89,2.85,158.07,7.73,0
2021-06-29,Texas,1322723.53,81.51,2.79,163.17,9.59,0
2021-06-29,Virginia,575686.01,79.84,2.81,167.32,8.79,0
2021-06-30,California,2070225.35,77.13,2.86,150.66,8.71,0
2021-06-30,Florida,702101.93,77.3,2.68,200.69,7.32,0
2021-06-30,Ohio,2524425.88,69.88,2.85,158.07,7.73,0
2021-06-30,Texas,1404928.41,81.51,2.78,163.17,9.59,0
2021-06-30,Virginia,1001976.2,79.83,2.81,167.32,8.79,0
2021-07-01,California,1827758.56,77.13,2.85,150.66,8.71,0
2021-07-01,Florida,1017798.53,77.3,2.68,200.69,7.32,0
2021-07-01,Ohio,1044499.48,69.89,2.85,158.07,7.73,0
2021-07-01,Texas,826250.65,81.51,2.79,163.17,9.59,0
2021-07-01,Virginia,1541369.78,79.84,2.81,167.32,8.79,0
2021-07-02,California,1068695.88,77.13,2.85,150.66,8.71,0
2021-07-02,Florida,1903417.79,77.3,2.68,200.69,7.32,0
2021-07-02,Ohio,1230065.02,69.88,2.85,158.07,7.73,0
2021-07-02,Texas,1475040.03,81.51,2.78,163.17,9.59,0
2021-07-02,Virginia,737564.19,79.84,2.81,167.32,8.79,0
2021-07-03,California,2094553.99,77.13,2.86,150.66,8.71,0
2021-07-03,Florida,1733146.02,77.3,2.68,200.69,7.32,0
2021-07-03,Ohio,986568.09,69.89,2.85,158.07,7.73,0
2021-07-03,Texas,878050.63,81.51,2.79,163.17,9.59,0
2021-07-03,Virginia,815599.02,79.83,2.81,167.32,8.79,0
2021-07-04,California,1453662.37,77.72,2.85,150.66,8.71,1
2021-07-04,Florida,1858135.72,77.36,2.65,200.59,7.32,1
2021-07-04,Ohio,1913517.72,78.04,2.83,158.05,7.73,1
2021-07-04,Texas,702584.61,81.75,2.78,163.15,9.59,1
2021-07-04,Virginia,1325036.87,79.68,2.8,167.29,8.79,1
2021-07-05,California,1636791.11,77.72,2.85,150.66,8.71,1
2021-07-05,Florida,2360303.34,77.36,2.65,200.6,7.32,1
2021-07-05,Ohio,2910281.8,78.04,2.83,158.06,7.73,1
2021-07-05,Texas,1518597.19,81.76,2.78,163.15,9.59,1
2021-07-05,Virginia,940051.67,79.68,2.8,167.29,8.79,1
2021-07-06,California,1680967.84,77.72,2.85,150.65,8.71,0
2021-07-06,Florida,559100.94,77.36,2.65,200.6,7.32,0
2021-07-06,Ohio,1155287.71,78.04,2.83,158.05,7.73,0
2021-07-06,Texas,413247.15,81.75,2.78,163.15,9.59,0
2021-07-06,Virginia,1196539.64,79.68,2.8,167.29,8.79,0
2021-07-07,California,1055472.04,77.72,2.85,150.65,8.71,0
2021-07-07,Florida,1132179.74,77.36,2.65,200.59,7.32,0
2021-07-07,Ohio,1960523.42,78.05,2.83,158.06,7.73,0
2021-07-07,Texas,2068046.45,81.75,2.78,163.14,9.59,0
2021-07-07,Virginia,1179611.63,79.68,2.8,167.29,8.79,0
2021-07-08,California,957887.32,77.72,2.85,150.65,8.71,0
2021-07-08,Florida,1570014.18,77.36,2.65,200.59,7.32,0
2021-07-08,Ohio,2076675.36,78.04,2.83,158.05,7.73,0
2021-07-08,Texas,983222.41,81.76,2.78,163.14,9.59,0
2021-07-08,Virginia,996405.19,79.68,2.8,167.29,8.79,0
2021-07-09,California,1571584.12,77.72,2.85,150.65,8.71,0
2021-07-09,Florida,956478.16,77.36,2.65,200.6,7.32,0
2021-07-09,Ohio,1780619.51,78.05,2.83,158.05,7.73,0
2021-07-09,Texas,1033191.07,81.75,2.78,163.15,9.59,0
2021-07-09,Virginia,872801.8,79.68,2.8,167.28,8.79,0
2021-07-10,California,3619032.67,77.72,2.85,150.65,8.71,0
2021-07-10,Florida,1993960.02,77.36,2.65,200.6,7.32,0
2021-07-10,Ohio,1747328.75,78.05,2.83,158.05,7.73,0
2021-07-10,Texas,1447205.87,81.76,2.78,163.15,9.59,0
2021-07-10,Virginia,661481.65,79.68,2.8,167.29,8.79,0
2021-07-11,California,2134470.43,79.18,2.83,150.67,8.71,0
2021-07-11,Florida,751757.42,80.18,2.63,200.6,7.32,0
